"DATE_","ID","TSECS","SPECIES","LATITUDE","LONGITUDE","CONTBEH","DIST2COL","Observed_2State","Observed_3State","Observed_StateTw"
"2010-06-17",3,34631,"Arctic Tern",55.34953,-1.55535,"TS",2022.94805,"Travelling","Transit search","Foraging"
"2010-06-17",3,34632,"Arctic Tern",55.34963,-1.55548,"TS",2036.30784,"Travelling","Transit search","Foraging"
"2010-06-17",3,34633,"Arctic Tern",55.34972,-1.55562,"TS",2049.66805,"Travelling","Transit search","Foraging"
"2010-06-17",3,34634,"Arctic Tern",55.34981,-1.55575,"TS",2063.02865,"Travelling","Transit search","Foraging"
"2010-06-17",3,34635,"Arctic Tern",55.34991,-1.55588,"TS",2076.38965,"Travelling","Transit search","Foraging"
"2010-06-17",3,34636,"Arctic Tern",55.35,-1.55602,"TS",2089.75102,"Travelling","Transit search","Foraging"
"2010-06-17",3,34637,"Arctic Tern",55.35009,-1.55615,"TS",2102.99055,"Travelling","Transit search","Foraging"
"2010-06-17",3,34638,"Arctic Tern",55.35019,-1.55628,"TS",2116.23032,"Travelling","Transit search","Foraging"
"2010-06-17",3,34639,"Arctic Tern",55.35028,-1.55641,"TS",2129.47033,"Travelling","Transit search","Foraging"
"2010-06-17",3,34640,"Arctic Tern",55.35037,-1.55654,"TS",2142.71056,"Travelling","Transit search","Foraging"
"2010-06-17",3,34641,"Arctic Tern",55.35047,-1.55667,"TS",2155.95101,"Travelling","Transit search","Foraging"
"2010-06-17",3,34642,"Arctic Tern",55.35056,-1.5568,"TS",2169.31419,"Travelling","Transit search","Foraging"
"2010-06-17",3,34643,"Arctic Tern",55.35065,-1.55693,"TS",2182.67769,"Travelling","Transit search","Foraging"
"2010-06-17",3,34644,"Arctic Tern",55.35075,-1.55707,"TS",2196.04154,"Travelling","Transit search","Foraging"
"2010-06-17",3,34645,"Arctic Tern",55.35084,-1.5572,"TS",2209.4057,"Travelling","Transit search","Foraging"
"2010-06-17",3,34646,"Arctic Tern",55.35093,-1.55733,"TS",2222.77019,"Travelling","Transit search","Foraging"
"2010-06-17",3,34647,"Arctic Tern",55.35103,-1.55745,"TS",2235.94563,"Travelling","Transit search","Foraging"
