"ID","TSECS_BST","observedState","decodedState"
4,53470,"Not-foraging","Not-foraging"
4,53471,"Not-foraging","Not-foraging"
4,53472,"Not-foraging","Not-foraging"
4,53473,"Not-foraging","Not-foraging"
4,53474,"Not-foraging","Foraging"
4,53475,"Not-foraging","Foraging"
4,53476,"Not-foraging","Foraging"
4,53477,"Not-foraging","Foraging"
4,53478,"Not-foraging","Foraging"
4,53479,"Not-foraging","Foraging"
4,53480,"Not-foraging","Foraging"
4,53481,"Not-foraging","Foraging"
4,53482,"Not-foraging","Foraging"
4,53483,"Not-foraging","Foraging"
4,53484,"Not-foraging","Foraging"
4,53485,"Not-foraging","Foraging"
4,53486,"Not-foraging","Foraging"
4,53487,"Not-foraging","Foraging"
4,53488,"Not-foraging","Foraging"
4,53489,"Not-foraging","Foraging"
4,53490,"Not-foraging","Not-foraging"
4,53491,"Not-foraging","Not-foraging"
4,53492,"Not-foraging","Not-foraging"
4,53493,"Not-foraging","Not-foraging"
4,53494,"Not-foraging","Not-foraging"
4,53495,"Not-foraging","Not-foraging"
4,53496,"Not-foraging","Not-foraging"
4,53497,"Not-foraging","Not-foraging"
4,53498,"Not-foraging","Not-foraging"
4,53499,"Not-foraging","Not-foraging"
4,53500,"Not-foraging","Not-foraging"
4,53501,"Not-foraging","Not-foraging"
4,53502,"Not-foraging","Not-foraging"
4,53503,"Not-foraging","Not-foraging"
4,53504,"Not-foraging","Not-foraging"
4,53505,"Not-foraging","Not-foraging"
4,53506,"Not-foraging","Not-foraging"
4,53507,"Not-foraging","Not-foraging"
4,53508,"Not-foraging","Not-foraging"
4,53509,"Not-foraging","Not-foraging"
4,53510,"Not-foraging","Not-foraging"
4,53511,"Not-foraging","Not-foraging"
4,53512,"Not-foraging","Not-foraging"
4,53513,"Not-foraging","Not-foraging"
4,53514,"Not-foraging","Foraging"
4,53515,"Not-foraging","Not-foraging"
4,53516,"Not-foraging","Not-foraging"
4,53517,"Not-foraging","Not-foraging"
4,53518,"Not-foraging","Not-foraging"
4,53519,"Not-foraging","Not-foraging"
4,53520,"Not-foraging","Not-foraging"
4,53521,"Not-foraging","Not-foraging"
4,53522,"Not-foraging","Foraging"
4,53523,"Not-foraging","Not-foraging"
4,53524,"Not-foraging","Not-foraging"
4,53525,"Not-foraging","Not-foraging"
4,53526,"Not-foraging","Not-foraging"
4,53527,"Not-foraging","Not-foraging"
4,53528,"Not-foraging","Not-foraging"
4,53529,"Not-foraging","Not-foraging"
4,53530,"Not-foraging","Not-foraging"
4,53531,"Not-foraging","Not-foraging"
4,53532,"Not-foraging","Not-foraging"
4,53533,"Not-foraging","Not-foraging"
4,53534,"Not-foraging","Not-foraging"
4,53535,"Not-foraging","Not-foraging"
4,53536,"Not-foraging","Not-foraging"
4,53537,"Not-foraging","Not-foraging"
4,53538,"Not-foraging","Foraging"
4,53539,"Not-foraging","Not-foraging"
4,53540,"Not-foraging","Not-foraging"
4,53541,"Not-foraging","Not-foraging"
4,53542,"Not-foraging","Not-foraging"
4,53543,"Not-foraging","Not-foraging"
4,53544,"Not-foraging","Not-foraging"
4,53545,"Not-foraging","Not-foraging"
4,53546,"Not-foraging","Not-foraging"
4,53547,"Not-foraging","Not-foraging"
4,53548,"Not-foraging","Not-foraging"
4,53549,"Not-foraging","Not-foraging"
4,53550,"Not-foraging","Not-foraging"
4,53551,"Not-foraging","Not-foraging"
4,53552,"Not-foraging","Not-foraging"
4,53553,"Not-foraging","Not-foraging"
4,53554,"Not-foraging","Foraging"
4,53555,"Not-foraging","Not-foraging"
4,53556,"Not-foraging","Not-foraging"
4,53557,"Not-foraging","Not-foraging"
4,53558,"Not-foraging","Not-foraging"
4,53559,"Not-foraging","Not-foraging"
4,53560,"Not-foraging","Not-foraging"
4,53561,"Not-foraging","Not-foraging"
4,53562,"Not-foraging","Not-foraging"
4,53563,"Not-foraging","Not-foraging"
4,53564,"Not-foraging","Not-foraging"
4,53565,"Not-foraging","Not-foraging"
4,53566,"Not-foraging","Not-foraging"
4,53567,"Not-foraging","Not-foraging"
4,53568,"Foraging","Not-foraging"
4,53569,"Foraging","Not-foraging"
4,53570,"Foraging","Foraging"
4,53571,"Foraging","Foraging"
4,53572,"Foraging","Foraging"
4,53573,"Foraging","Foraging"
4,53574,"Foraging","Foraging"
4,53575,"Foraging","Foraging"
4,53576,"Foraging","Foraging"
4,53577,"Foraging","Foraging"
4,53578,"Foraging","Foraging"
4,53579,"Foraging","Foraging"
4,53580,"Foraging","Foraging"
4,53581,"Foraging","Foraging"
4,53582,"Foraging","Foraging"
4,53583,"Foraging","Foraging"
4,53584,"Foraging","Foraging"
4,53585,"Foraging","Foraging"
4,53586,"Foraging","Foraging"
4,53587,"Foraging","Foraging"
4,53588,"Foraging","Foraging"
4,53589,"Foraging","Foraging"
4,53590,"Foraging","Foraging"
4,53591,"Foraging","Foraging"
4,53592,"Not-foraging","Foraging"
4,53593,"Not-foraging","Foraging"
4,53594,"Not-foraging","Foraging"
4,53595,"Not-foraging","Foraging"
4,53596,"Not-foraging","Foraging"
4,53597,"Not-foraging","Foraging"
4,53598,"Not-foraging","Foraging"
4,53599,"Not-foraging","Foraging"
4,53600,"Not-foraging","Foraging"
4,53601,"Not-foraging","Foraging"
4,53602,"Not-foraging","Foraging"
4,53603,"Not-foraging","Not-foraging"
4,53604,"Not-foraging","Not-foraging"
4,53605,"Not-foraging","Not-foraging"
4,53606,"Not-foraging","Not-foraging"
4,53607,"Not-foraging","Not-foraging"
4,53608,"Not-foraging","Not-foraging"
4,53609,"Not-foraging","Not-foraging"
4,53610,"Not-foraging","Not-foraging"
4,53611,"Not-foraging","Not-foraging"
4,53612,"Not-foraging","Not-foraging"
4,53613,"Not-foraging","Not-foraging"
4,53614,"Not-foraging","Not-foraging"
4,53615,"Not-foraging","Not-foraging"
4,53616,"Not-foraging","Not-foraging"
4,53617,"Not-foraging","Not-foraging"
4,53618,"Not-foraging","Foraging"
4,53619,"Not-foraging","Foraging"
4,53620,"Not-foraging","Not-foraging"
4,53621,"Not-foraging","Not-foraging"
4,53622,"Not-foraging","Not-foraging"
4,53623,"Not-foraging","Not-foraging"
4,53624,"Not-foraging","Not-foraging"
4,53625,"Not-foraging","Not-foraging"
4,53626,"Not-foraging","Foraging"
4,53627,"Not-foraging","Not-foraging"
4,53628,"Not-foraging","Not-foraging"
4,53629,"Not-foraging","Not-foraging"
4,53630,"Not-foraging","Not-foraging"
4,53631,"Not-foraging","Not-foraging"
4,53632,"Not-foraging","Not-foraging"
4,53633,"Not-foraging","Not-foraging"
4,53634,"Not-foraging","Not-foraging"
4,53635,"Not-foraging","Not-foraging"
4,53636,"Not-foraging","Not-foraging"
4,53637,"Not-foraging","Not-foraging"
4,53638,"Not-foraging","Not-foraging"
4,53639,"Not-foraging","Not-foraging"
4,53640,"Not-foraging","Not-foraging"
4,53641,"Not-foraging","Not-foraging"
4,53642,"Not-foraging","Foraging"
4,53643,"Not-foraging","Not-foraging"
4,53644,"Not-foraging","Not-foraging"
4,53645,"Not-foraging","Not-foraging"
4,53646,"Not-foraging","Not-foraging"
4,53647,"Not-foraging","Not-foraging"
4,53648,"Not-foraging","Not-foraging"
4,53649,"Not-foraging","Not-foraging"
4,53650,"Not-foraging","Not-foraging"
4,53651,"Not-foraging","Not-foraging"
4,53652,"Not-foraging","Not-foraging"
4,53653,"Not-foraging","Not-foraging"
4,53654,"Not-foraging","Not-foraging"
4,53655,"Not-foraging","Not-foraging"
4,53656,"Not-foraging","Not-foraging"
4,53657,"Not-foraging","Not-foraging"
4,53658,"Not-foraging","Foraging"
4,53659,"Not-foraging","Not-foraging"
4,53660,"Not-foraging","Not-foraging"
4,53661,"Not-foraging","Not-foraging"
4,53662,"Not-foraging","Not-foraging"
4,53663,"Not-foraging","Not-foraging"
4,53664,"Not-foraging","Not-foraging"
4,53665,"Not-foraging","Not-foraging"
4,53666,"Not-foraging","Foraging"
4,53667,"Not-foraging","Foraging"
4,53668,"Not-foraging","Foraging"
4,53669,"Not-foraging","Foraging"
4,53670,"Not-foraging","Foraging"
4,53671,"Not-foraging","Foraging"
4,53672,"Not-foraging","Foraging"
4,53673,"Not-foraging","Foraging"
4,53674,"Not-foraging","Foraging"
4,53675,"Not-foraging","Foraging"
4,53676,"Foraging","Foraging"
4,53677,"Foraging","Foraging"
4,53678,"Foraging","Foraging"
4,53679,"Foraging","Foraging"
4,53680,"Foraging","Foraging"
4,53681,"Foraging","Foraging"
4,53682,"Foraging","Foraging"
4,53683,"Foraging","Foraging"
4,53684,"Foraging","Foraging"
4,53685,"Foraging","Foraging"
4,53686,"Foraging","Foraging"
4,53687,"Foraging","Foraging"
4,53688,"Foraging","Foraging"
4,53689,"Foraging","Not-foraging"
4,53690,"Foraging","Not-foraging"
4,53691,"Foraging","Not-foraging"
4,53692,"Foraging","Not-foraging"
4,53693,"Foraging","Not-foraging"
4,53694,"Foraging","Not-foraging"
4,53695,"Not-foraging","Not-foraging"
4,53696,"Not-foraging","Not-foraging"
4,53697,"Not-foraging","Not-foraging"
4,53698,"Not-foraging","Not-foraging"
4,53699,"Not-foraging","Not-foraging"
4,53700,"Not-foraging","Not-foraging"
4,53701,"Not-foraging","Not-foraging"
4,53702,"Not-foraging","Not-foraging"
4,53703,"Not-foraging","Not-foraging"
4,53704,"Not-foraging","Not-foraging"
4,53705,"Not-foraging","Not-foraging"
4,53706,"Not-foraging","Not-foraging"
4,53707,"Not-foraging","Not-foraging"
4,53708,"Not-foraging","Not-foraging"
4,53709,"Not-foraging","Not-foraging"
4,53710,"Not-foraging","Not-foraging"
4,53711,"Not-foraging","Not-foraging"
4,53712,"Not-foraging","Not-foraging"
4,53713,"Not-foraging","Not-foraging"
4,53714,"Not-foraging","Not-foraging"
4,53715,"Not-foraging","Not-foraging"
4,53716,"Not-foraging","Not-foraging"
4,53717,"Not-foraging","Not-foraging"
4,53718,"Not-foraging","Not-foraging"
4,53719,"Not-foraging","Not-foraging"
4,53720,"Not-foraging","Not-foraging"
4,53721,"Not-foraging","Not-foraging"
4,53722,"Not-foraging","Foraging"
4,53723,"Not-foraging","Foraging"
4,53724,"Not-foraging","Foraging"
4,53725,"Not-foraging","Foraging"
4,53726,"Not-foraging","Foraging"
4,53727,"Not-foraging","Foraging"
4,53728,"Not-foraging","Foraging"
4,53729,"Not-foraging","Foraging"
4,53730,"Not-foraging","Foraging"
4,53731,"Not-foraging","Foraging"
4,53732,"Not-foraging","Foraging"
4,53733,"Not-foraging","Foraging"
4,53734,"Not-foraging","Foraging"
4,53735,"Not-foraging","Foraging"
4,53736,"Not-foraging","Foraging"
4,53737,"Not-foraging","Foraging"
4,53738,"Not-foraging","Foraging"
4,53739,"Not-foraging","Not-foraging"
4,53740,"Not-foraging","Not-foraging"
4,53741,"Not-foraging","Not-foraging"
4,53742,"Not-foraging","Not-foraging"
4,53743,"Not-foraging","Not-foraging"
4,53744,"Not-foraging","Not-foraging"
4,53745,"Not-foraging","Not-foraging"
4,53746,"Not-foraging","Foraging"
4,53747,"Not-foraging","Not-foraging"
4,53748,"Not-foraging","Not-foraging"
4,53749,"Not-foraging","Not-foraging"
4,53750,"Not-foraging","Not-foraging"
4,53751,"Not-foraging","Not-foraging"
4,53752,"Not-foraging","Not-foraging"
4,53753,"Not-foraging","Not-foraging"
4,53754,"Not-foraging","Not-foraging"
4,53755,"Not-foraging","Not-foraging"
4,53756,"Not-foraging","Not-foraging"
4,53757,"Not-foraging","Not-foraging"
4,53758,"Not-foraging","Not-foraging"
4,53759,"Not-foraging","Not-foraging"
4,53760,"Not-foraging","Not-foraging"
4,53761,"Not-foraging","Not-foraging"
4,53762,"Not-foraging","Foraging"
4,53763,"Not-foraging","Not-foraging"
4,53764,"Not-foraging","Not-foraging"
4,53765,"Not-foraging","Not-foraging"
4,53766,"Not-foraging","Not-foraging"
4,53767,"Not-foraging","Not-foraging"
4,53768,"Not-foraging","Not-foraging"
4,53769,"Not-foraging","Not-foraging"
4,53770,"Not-foraging","Foraging"
4,53771,"Not-foraging","Not-foraging"
4,53772,"Not-foraging","Not-foraging"
4,53773,"Not-foraging","Not-foraging"
4,53774,"Not-foraging","Not-foraging"
4,53775,"Not-foraging","Not-foraging"
4,53776,"Not-foraging","Not-foraging"
4,53777,"Not-foraging","Not-foraging"
4,53778,"Not-foraging","Not-foraging"
4,53779,"Not-foraging","Not-foraging"
4,53780,"Not-foraging","Not-foraging"
4,53781,"Not-foraging","Not-foraging"
4,53782,"Not-foraging","Not-foraging"
4,53783,"Not-foraging","Not-foraging"
4,53784,"Not-foraging","Not-foraging"
4,53785,"Not-foraging","Not-foraging"
4,53786,"Not-foraging","Not-foraging"
4,53787,"Not-foraging","Not-foraging"
4,53788,"Not-foraging","Not-foraging"
4,53789,"Not-foraging","Not-foraging"
4,53790,"Not-foraging","Not-foraging"
4,53791,"Not-foraging","Not-foraging"
4,53792,"Not-foraging","Not-foraging"
4,53793,"Not-foraging","Not-foraging"
4,53794,"Not-foraging","Foraging"
4,53795,"Not-foraging","Not-foraging"
4,53796,"Not-foraging","Not-foraging"
4,53797,"Not-foraging","Not-foraging"
4,53798,"Not-foraging","Not-foraging"
4,53799,"Not-foraging","Not-foraging"
4,53800,"Not-foraging","Not-foraging"
4,53801,"Not-foraging","Not-foraging"
4,53802,"Not-foraging","Not-foraging"
4,53803,"Not-foraging","Not-foraging"
4,53804,"Not-foraging","Not-foraging"
4,53805,"Not-foraging","Not-foraging"
4,53806,"Not-foraging","Not-foraging"
4,53807,"Not-foraging","Not-foraging"
4,53808,"Not-foraging","Not-foraging"
4,53809,"Not-foraging","Not-foraging"
4,53810,"Not-foraging","Foraging"
4,53811,"Not-foraging","Foraging"
4,53812,"Not-foraging","Not-foraging"
4,53813,"Not-foraging","Not-foraging"
4,53814,"Not-foraging","Not-foraging"
4,53815,"Not-foraging","Not-foraging"
4,53816,"Not-foraging","Not-foraging"
4,53817,"Not-foraging","Foraging"
4,53818,"Not-foraging","Foraging"
4,53819,"Not-foraging","Not-foraging"
4,53820,"Not-foraging","Not-foraging"
4,53821,"Not-foraging","Not-foraging"
4,53822,"Not-foraging","Not-foraging"
4,53823,"Not-foraging","Not-foraging"
4,53824,"Not-foraging","Not-foraging"
4,53825,"Not-foraging","Not-foraging"
4,53826,"Not-foraging","Not-foraging"
4,53827,"Not-foraging","Not-foraging"
4,53828,"Not-foraging","Not-foraging"
4,53829,"Not-foraging","Not-foraging"
4,53830,"Not-foraging","Not-foraging"
4,53831,"Not-foraging","Not-foraging"
4,53832,"Not-foraging","Not-foraging"
4,53833,"Not-foraging","Not-foraging"
4,53834,"Not-foraging","Not-foraging"
4,53835,"Not-foraging","Not-foraging"
4,53836,"Not-foraging","Not-foraging"
4,53837,"Not-foraging","Not-foraging"
4,53838,"Not-foraging","Not-foraging"
4,53839,"Not-foraging","Not-foraging"
4,53840,"Not-foraging","Not-foraging"
4,53841,"Not-foraging","Not-foraging"
4,53842,"Not-foraging","Not-foraging"
4,53843,"Not-foraging","Not-foraging"
4,53844,"Not-foraging","Not-foraging"
4,53845,"Not-foraging","Not-foraging"
4,53846,"Not-foraging","Not-foraging"
4,53847,"Not-foraging","Not-foraging"
4,53848,"Not-foraging","Not-foraging"
4,53849,"Not-foraging","Not-foraging"
4,53850,"Not-foraging","Not-foraging"
4,53851,"Not-foraging","Not-foraging"
4,53852,"Not-foraging","Not-foraging"
4,53853,"Not-foraging","Not-foraging"
4,53854,"Not-foraging","Not-foraging"
4,53855,"Not-foraging","Not-foraging"
4,53856,"Not-foraging","Not-foraging"
4,53857,"Not-foraging","Not-foraging"
4,53858,"Not-foraging","Not-foraging"
4,53859,"Not-foraging","Not-foraging"
4,53860,"Not-foraging","Not-foraging"
4,53861,"Not-foraging","Not-foraging"
4,53862,"Not-foraging","Not-foraging"
4,53863,"Not-foraging","Not-foraging"
4,53864,"Not-foraging","Not-foraging"
4,53865,"Not-foraging","Not-foraging"
4,53866,"Not-foraging","Foraging"
4,53867,"Not-foraging","Not-foraging"
4,53868,"Not-foraging","Not-foraging"
4,53869,"Not-foraging","Not-foraging"
4,53870,"Not-foraging","Not-foraging"
4,53871,"Not-foraging","Not-foraging"
4,53872,"Not-foraging","Not-foraging"
4,53873,"Not-foraging","Not-foraging"
4,53874,"Not-foraging","Not-foraging"
4,53875,"Not-foraging","Not-foraging"
4,53876,"Not-foraging","Not-foraging"
4,53877,"Not-foraging","Not-foraging"
4,53878,"Not-foraging","Not-foraging"
4,53879,"Not-foraging","Not-foraging"
4,53880,"Not-foraging","Not-foraging"
4,53881,"Not-foraging","Not-foraging"
4,53882,"Not-foraging","Not-foraging"
4,53883,"Not-foraging","Not-foraging"
4,53884,"Not-foraging","Not-foraging"
4,53885,"Not-foraging","Not-foraging"
4,53886,"Not-foraging","Not-foraging"
4,53887,"Not-foraging","Not-foraging"
4,53888,"Foraging","Not-foraging"
4,53889,"Foraging","Not-foraging"
4,53890,"Foraging","Foraging"
4,53891,"Foraging","Not-foraging"
4,53892,"Foraging","Not-foraging"
4,53893,"Foraging","Not-foraging"
4,53894,"Foraging","Not-foraging"
4,53895,"Foraging","Not-foraging"
4,53896,"Foraging","Not-foraging"
4,53897,"Foraging","Not-foraging"
4,53898,"Foraging","Foraging"
4,53899,"Foraging","Not-foraging"
4,53900,"Foraging","Not-foraging"
4,53901,"Foraging","Not-foraging"
4,53902,"Foraging","Not-foraging"
4,53903,"Foraging","Not-foraging"
4,53904,"Foraging","Not-foraging"
4,53905,"Foraging","Not-foraging"
4,53906,"Foraging","Foraging"
4,53907,"Foraging","Foraging"
4,53908,"Foraging","Foraging"
4,53909,"Foraging","Foraging"
4,53910,"Foraging","Foraging"
4,53911,"Foraging","Foraging"
4,53912,"Foraging","Foraging"
4,53913,"Foraging","Foraging"
4,53914,"Foraging","Foraging"
4,53915,"Foraging","Foraging"
4,53916,"Foraging","Foraging"
4,53917,"Foraging","Foraging"
4,53918,"Foraging","Foraging"
4,53919,"Foraging","Foraging"
4,53920,"Foraging","Foraging"
4,53921,"Foraging","Foraging"
4,53922,"Foraging","Foraging"
4,53923,"Foraging","Foraging"
4,53924,"Foraging","Foraging"
4,53925,"Foraging","Foraging"
4,53926,"Foraging","Foraging"
4,53927,"Foraging","Foraging"
4,53928,"Foraging","Foraging"
4,53929,"Foraging","Foraging"
4,53930,"Foraging","Foraging"
4,53931,"Foraging","Foraging"
4,53932,"Foraging","Foraging"
4,53933,"Foraging","Foraging"
4,53934,"Foraging","Foraging"
4,53935,"Foraging","Foraging"
4,53936,"Foraging","Foraging"
4,53937,"Foraging","Foraging"
4,53938,"Foraging","Foraging"
4,53939,"Foraging","Foraging"
4,53940,"Foraging","Foraging"
4,53941,"Foraging","Foraging"
4,53942,"Foraging","Foraging"
4,53943,"Foraging","Foraging"
4,53944,"Foraging","Foraging"
4,53945,"Foraging","Foraging"
4,53946,"Foraging","Foraging"
4,53947,"Foraging","Foraging"
4,53948,"Foraging","Foraging"
4,53949,"Foraging","Foraging"
4,53950,"Foraging","Foraging"
4,53951,"Foraging","Foraging"
4,53952,"Foraging","Foraging"
4,53953,"Foraging","Foraging"
4,53954,"Foraging","Foraging"
4,53955,"Foraging","Foraging"
4,53956,"Foraging","Foraging"
4,53957,"Foraging","Foraging"
4,53958,"Foraging","Foraging"
4,53959,"Foraging","Foraging"
4,53960,"Foraging","Foraging"
4,53961,"Foraging","Foraging"
4,53962,"Foraging","Foraging"
4,53963,"Foraging","Foraging"
4,53964,"Foraging","Foraging"
4,53965,"Foraging","Foraging"
4,53966,"Foraging","Foraging"
4,53967,"Foraging","Foraging"
4,53968,"Not-foraging","Foraging"
4,53969,"Not-foraging","Foraging"
4,53970,"Not-foraging","Foraging"
4,53971,"Not-foraging","Foraging"
4,53972,"Not-foraging","Foraging"
4,53973,"Not-foraging","Foraging"
4,53974,"Not-foraging","Foraging"
4,53975,"Not-foraging","Foraging"
4,53976,"Not-foraging","Foraging"
4,53977,"Not-foraging","Foraging"
4,53978,"Not-foraging","Foraging"
4,53979,"Not-foraging","Foraging"
4,53980,"Not-foraging","Foraging"
4,53981,"Not-foraging","Foraging"
4,53982,"Not-foraging","Foraging"
4,53983,"Not-foraging","Foraging"
4,53984,"Not-foraging","Foraging"
4,53985,"Not-foraging","Foraging"
4,53986,"Not-foraging","Foraging"
4,53987,"Not-foraging","Foraging"
4,53988,"Not-foraging","Foraging"
4,53989,"Not-foraging","Foraging"
4,53990,"Not-foraging","Foraging"
4,53991,"Not-foraging","Foraging"
4,53992,"Not-foraging","Foraging"
4,53993,"Not-foraging","Foraging"
4,53994,"Not-foraging","Foraging"
4,53995,"Not-foraging","Not-foraging"
4,53996,"Not-foraging","Not-foraging"
4,53997,"Not-foraging","Not-foraging"
4,53998,"Not-foraging","Not-foraging"
4,53999,"Not-foraging","Not-foraging"
4,54000,"Not-foraging","Not-foraging"
4,54001,"Not-foraging","Not-foraging"
4,54002,"Not-foraging","Foraging"
4,54003,"Not-foraging","Not-foraging"
4,54004,"Not-foraging","Not-foraging"
4,54005,"Not-foraging","Not-foraging"
4,54006,"Not-foraging","Not-foraging"
4,54007,"Not-foraging","Not-foraging"
4,54008,"Not-foraging","Not-foraging"
4,54009,"Not-foraging","Not-foraging"
4,54010,"Not-foraging","Not-foraging"
4,54011,"Not-foraging","Not-foraging"
4,54012,"Not-foraging","Not-foraging"
4,54013,"Not-foraging","Not-foraging"
4,54014,"Not-foraging","Not-foraging"
4,54015,"Not-foraging","Not-foraging"
4,54016,"Not-foraging","Not-foraging"
4,54017,"Not-foraging","Not-foraging"
4,54018,"Not-foraging","Not-foraging"
4,54019,"Not-foraging","Not-foraging"
4,54020,"Not-foraging","Not-foraging"
4,54021,"Not-foraging","Not-foraging"
4,54022,"Not-foraging","Not-foraging"
4,54023,"Not-foraging","Not-foraging"
4,54024,"Not-foraging","Not-foraging"
4,54025,"Not-foraging","Not-foraging"
4,54026,"Not-foraging","Not-foraging"
4,54027,"Not-foraging","Not-foraging"
4,54028,"Not-foraging","Not-foraging"
