"ID","SPECIES","STAGE","TSECS","observedState","decodedState"
24,"Sandwich","Chick",35831,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35832,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35833,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35834,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35835,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35836,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35837,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35838,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35839,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35840,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35841,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35842,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35843,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35844,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35845,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35846,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35847,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35848,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35849,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35850,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35851,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35852,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35853,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35854,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35855,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35856,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35857,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35858,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35859,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35860,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35861,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35862,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35863,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35864,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35865,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35866,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35867,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35868,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35869,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35870,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35871,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35872,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35873,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35874,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35875,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35876,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35877,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35878,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35879,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35880,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35881,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35882,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35883,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35884,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35885,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35886,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35887,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35888,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35889,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35890,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35891,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35892,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35893,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35894,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35895,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35896,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35897,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35898,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35899,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35900,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35901,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35902,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35903,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35904,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35905,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35906,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35907,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35908,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35909,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35910,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35911,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35912,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35913,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35914,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35915,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35916,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35917,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35918,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35919,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35920,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35921,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35922,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35923,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35924,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35925,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35926,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35927,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35928,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35929,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35930,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35931,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35932,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35933,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35934,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35935,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35936,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35937,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35938,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35939,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35940,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35941,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35942,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35943,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35944,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35945,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35946,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35947,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35948,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35949,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35950,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35951,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35952,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35953,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35954,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35955,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35956,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35957,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35958,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35959,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35960,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35961,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35962,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35963,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35964,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35965,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35966,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35967,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35968,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35969,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35970,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35971,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35972,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35973,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35974,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35975,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35976,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35977,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35978,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35979,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35980,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35981,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35982,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35983,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35984,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35985,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35986,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35987,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35988,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35989,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35990,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35991,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35992,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35993,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35994,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35995,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35996,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35997,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35998,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",35999,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36000,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36001,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36002,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36003,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36004,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36005,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36006,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36007,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36008,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36009,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36010,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36011,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36012,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36013,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36014,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36015,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36016,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36017,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36018,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36019,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36020,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36021,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36022,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36023,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36024,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36025,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36026,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36027,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36028,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36029,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36030,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36031,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36032,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36033,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36034,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36035,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36036,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36037,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36038,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36039,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36040,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36041,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36042,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36043,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36044,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36045,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36046,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36047,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36048,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36049,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36050,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36051,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36052,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36053,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36054,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36055,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36056,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36057,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36058,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36059,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36060,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36061,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36062,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36063,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36064,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36065,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36066,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36067,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36068,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36069,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36070,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36071,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36072,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36073,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36074,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36075,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36076,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36077,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36078,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36079,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36080,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36081,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36082,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36083,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36084,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36085,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36086,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36087,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36088,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36089,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36090,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36091,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36092,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36093,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36094,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36095,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36096,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36097,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36098,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36099,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36100,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36101,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36102,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36103,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36104,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36105,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36106,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36107,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36108,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36109,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36110,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36111,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36112,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36113,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36114,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36115,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36116,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36117,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36118,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36119,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36120,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36121,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36122,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36123,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36124,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36125,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36126,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36127,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36128,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36129,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36130,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36131,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36132,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36133,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36134,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36135,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36136,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36137,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36138,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36139,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36140,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36141,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36142,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36143,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36144,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36145,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36146,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36147,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36148,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36149,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36150,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36151,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36152,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36153,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36154,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36155,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36156,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36157,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36158,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36159,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36160,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36161,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36162,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36163,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36164,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36165,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36166,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36167,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36168,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36169,"Not-foraging","Not-foraging"
24,"Sandwich","Chick",36170,"Not-foraging","Not-foraging"
