"ID","TSECS","observedState","decodedState"
6,40317,"Not-foraging","Not-foraging"
6,40318,"Not-foraging","Not-foraging"
6,40319,"Not-foraging","Not-foraging"
6,40320,"Not-foraging","Not-foraging"
6,40321,"Not-foraging","Not-foraging"
6,40322,"Not-foraging","Not-foraging"
6,40323,"Not-foraging","Not-foraging"
6,40324,"Not-foraging","Not-foraging"
6,40325,"Not-foraging","Not-foraging"
6,40326,"Not-foraging","Not-foraging"
6,40327,"Not-foraging","Not-foraging"
6,40328,"Not-foraging","Not-foraging"
6,40329,"Not-foraging","Not-foraging"
6,40330,"Not-foraging","Not-foraging"
6,40331,"Not-foraging","Not-foraging"
6,40332,"Not-foraging","Not-foraging"
6,40333,"Not-foraging","Not-foraging"
6,40334,"Not-foraging","Not-foraging"
6,40335,"Not-foraging","Not-foraging"
6,40336,"Not-foraging","Not-foraging"
6,40337,"Not-foraging","Not-foraging"
6,40338,"Not-foraging","Not-foraging"
6,40339,"Not-foraging","Not-foraging"
6,40340,"Not-foraging","Not-foraging"
6,40341,"Not-foraging","Not-foraging"
6,40342,"Not-foraging","Not-foraging"
6,40343,"Not-foraging","Not-foraging"
6,40344,"Not-foraging","Not-foraging"
6,40345,"Not-foraging","Not-foraging"
6,40346,"Not-foraging","Not-foraging"
6,40347,"Not-foraging","Not-foraging"
6,40348,"Not-foraging","Not-foraging"
6,40349,"Not-foraging","Not-foraging"
6,40350,"Not-foraging","Not-foraging"
6,40351,"Not-foraging","Not-foraging"
6,40352,"Not-foraging","Not-foraging"
6,40353,"Not-foraging","Not-foraging"
6,40354,"Not-foraging","Not-foraging"
6,40355,"Not-foraging","Not-foraging"
6,40356,"Not-foraging","Not-foraging"
6,40357,"Not-foraging","Not-foraging"
6,40358,"Not-foraging","Not-foraging"
6,40359,"Not-foraging","Not-foraging"
6,40360,"Not-foraging","Not-foraging"
6,40361,"Not-foraging","Not-foraging"
6,40362,"Not-foraging","Not-foraging"
6,40363,"Not-foraging","Not-foraging"
6,40364,"Not-foraging","Not-foraging"
6,40365,"Not-foraging","Not-foraging"
6,40366,"Not-foraging","Not-foraging"
6,40367,"Not-foraging","Not-foraging"
6,40368,"Not-foraging","Not-foraging"
6,40369,"Not-foraging","Not-foraging"
6,40370,"Not-foraging","Not-foraging"
6,40371,"Not-foraging","Not-foraging"
6,40372,"Not-foraging","Not-foraging"
6,40373,"Not-foraging","Not-foraging"
6,40374,"Not-foraging","Not-foraging"
6,40375,"Not-foraging","Not-foraging"
6,40376,"Not-foraging","Not-foraging"
6,40377,"Not-foraging","Not-foraging"
6,40378,"Not-foraging","Not-foraging"
6,40379,"Not-foraging","Not-foraging"
6,40380,"Not-foraging","Not-foraging"
6,40381,"Not-foraging","Not-foraging"
6,40382,"Not-foraging","Not-foraging"
6,40383,"Not-foraging","Not-foraging"
6,40384,"Not-foraging","Not-foraging"
6,40385,"Not-foraging","Not-foraging"
6,40386,"Not-foraging","Not-foraging"
6,40387,"Not-foraging","Not-foraging"
6,40388,"Not-foraging","Not-foraging"
6,40389,"Not-foraging","Not-foraging"
6,40390,"Not-foraging","Not-foraging"
6,40391,"Not-foraging","Not-foraging"
6,40392,"Not-foraging","Not-foraging"
6,40393,"Not-foraging","Not-foraging"
6,40394,"Not-foraging","Not-foraging"
6,40395,"Not-foraging","Not-foraging"
6,40396,"Not-foraging","Not-foraging"
6,40397,"Not-foraging","Not-foraging"
6,40398,"Not-foraging","Not-foraging"
6,40399,"Not-foraging","Not-foraging"
6,40400,"Not-foraging","Not-foraging"
6,40401,"Not-foraging","Not-foraging"
6,40402,"Not-foraging","Not-foraging"
6,40403,"Not-foraging","Not-foraging"
6,40404,"Not-foraging","Not-foraging"
6,40405,"Not-foraging","Not-foraging"
6,40406,"Not-foraging","Not-foraging"
6,40407,"Not-foraging","Not-foraging"
6,40408,"Not-foraging","Not-foraging"
6,40409,"Not-foraging","Not-foraging"
6,40410,"Not-foraging","Not-foraging"
6,40411,"Not-foraging","Not-foraging"
6,40412,"Not-foraging","Not-foraging"
6,40413,"Not-foraging","Not-foraging"
6,40414,"Not-foraging","Not-foraging"
6,40415,"Not-foraging","Not-foraging"
6,40416,"Not-foraging","Not-foraging"
6,40417,"Not-foraging","Not-foraging"
6,40418,"Not-foraging","Not-foraging"
6,40419,"Not-foraging","Not-foraging"
6,40420,"Not-foraging","Not-foraging"
6,40421,"Not-foraging","Not-foraging"
6,40422,"Foraging","Not-foraging"
6,40423,"Foraging","Not-foraging"
6,40424,"Foraging","Not-foraging"
6,40425,"Not-foraging","Not-foraging"
6,40426,"Not-foraging","Not-foraging"
6,40427,"Not-foraging","Not-foraging"
6,40428,"Not-foraging","Not-foraging"
6,40429,"Not-foraging","Not-foraging"
6,40430,"Not-foraging","Not-foraging"
6,40431,"Not-foraging","Not-foraging"
6,40432,"Not-foraging","Not-foraging"
6,40433,"Not-foraging","Not-foraging"
6,40434,"Not-foraging","Not-foraging"
6,40435,"Not-foraging","Not-foraging"
6,40436,"Not-foraging","Not-foraging"
6,40437,"Not-foraging","Not-foraging"
6,40438,"Not-foraging","Not-foraging"
6,40439,"Not-foraging","Not-foraging"
6,40440,"Not-foraging","Not-foraging"
6,40441,"Not-foraging","Not-foraging"
6,40442,"Not-foraging","Not-foraging"
6,40443,"Not-foraging","Not-foraging"
6,40444,"Not-foraging","Not-foraging"
6,40445,"Not-foraging","Not-foraging"
6,40446,"Not-foraging","Not-foraging"
6,40447,"Not-foraging","Not-foraging"
6,40448,"Foraging","Not-foraging"
6,40449,"Foraging","Not-foraging"
6,40450,"Foraging","Not-foraging"
6,40451,"Foraging","Not-foraging"
6,40452,"Foraging","Not-foraging"
6,40453,"Foraging","Not-foraging"
6,40454,"Foraging","Not-foraging"
6,40455,"Foraging","Not-foraging"
6,40456,"Foraging","Not-foraging"
6,40457,"Foraging","Not-foraging"
6,40458,"Foraging","Not-foraging"
6,40459,"Foraging","Not-foraging"
6,40460,"Not-foraging","Not-foraging"
6,40461,"Not-foraging","Not-foraging"
6,40462,"Not-foraging","Not-foraging"
6,40463,"Not-foraging","Not-foraging"
6,40464,"Not-foraging","Not-foraging"
6,40465,"Not-foraging","Not-foraging"
6,40466,"Not-foraging","Not-foraging"
6,40467,"Not-foraging","Not-foraging"
6,40468,"Not-foraging","Not-foraging"
6,40469,"Not-foraging","Not-foraging"
6,40470,"Not-foraging","Not-foraging"
6,40471,"Not-foraging","Not-foraging"
6,40472,"Not-foraging","Not-foraging"
6,40473,"Not-foraging","Not-foraging"
6,40474,"Not-foraging","Not-foraging"
6,40475,"Not-foraging","Not-foraging"
6,40476,"Not-foraging","Not-foraging"
6,40477,"Not-foraging","Not-foraging"
6,40478,"Not-foraging","Not-foraging"
6,40479,"Not-foraging","Not-foraging"
6,40480,"Not-foraging","Not-foraging"
6,40481,"Not-foraging","Not-foraging"
6,40482,"Not-foraging","Not-foraging"
6,40483,"Not-foraging","Not-foraging"
6,40484,"Not-foraging","Not-foraging"
6,40485,"Not-foraging","Not-foraging"
6,40486,"Not-foraging","Not-foraging"
6,40487,"Not-foraging","Not-foraging"
6,40488,"Not-foraging","Not-foraging"
6,40489,"Not-foraging","Not-foraging"
6,40490,"Not-foraging","Not-foraging"
6,40491,"Not-foraging","Not-foraging"
6,40492,"Not-foraging","Not-foraging"
6,40493,"Not-foraging","Not-foraging"
6,40494,"Not-foraging","Not-foraging"
6,40495,"Not-foraging","Not-foraging"
6,40496,"Not-foraging","Not-foraging"
6,40497,"Not-foraging","Not-foraging"
6,40498,"Not-foraging","Not-foraging"
6,40499,"Not-foraging","Not-foraging"
6,40500,"Not-foraging","Not-foraging"
6,40501,"Not-foraging","Not-foraging"
6,40502,"Not-foraging","Not-foraging"
6,40503,"Not-foraging","Not-foraging"
6,40504,"Not-foraging","Not-foraging"
6,40505,"Not-foraging","Not-foraging"
6,40506,"Not-foraging","Not-foraging"
6,40507,"Not-foraging","Not-foraging"
6,40508,"Not-foraging","Not-foraging"
6,40509,"Not-foraging","Not-foraging"
6,40510,"Not-foraging","Not-foraging"
6,40511,"Not-foraging","Not-foraging"
6,40512,"Not-foraging","Not-foraging"
6,40513,"Not-foraging","Not-foraging"
6,40514,"Foraging","Not-foraging"
6,40515,"Foraging","Not-foraging"
6,40516,"Foraging","Not-foraging"
6,40517,"Foraging","Not-foraging"
6,40518,"Foraging","Not-foraging"
6,40519,"Foraging","Not-foraging"
6,40520,"Foraging","Not-foraging"
6,40521,"Foraging","Not-foraging"
6,40522,"Foraging","Not-foraging"
6,40523,"Foraging","Not-foraging"
6,40524,"Foraging","Not-foraging"
6,40525,"Foraging","Not-foraging"
6,40526,"Foraging","Not-foraging"
6,40527,"Foraging","Not-foraging"
6,40528,"Foraging","Not-foraging"
6,40529,"Foraging","Not-foraging"
6,40530,"Foraging","Foraging"
6,40531,"Foraging","Foraging"
6,40532,"Foraging","Foraging"
6,40533,"Foraging","Foraging"
6,40534,"Foraging","Foraging"
6,40535,"Foraging","Foraging"
6,40536,"Foraging","Foraging"
6,40537,"Foraging","Foraging"
6,40538,"Foraging","Not-foraging"
6,40539,"Foraging","Not-foraging"
6,40540,"Not-foraging","Not-foraging"
6,40541,"Not-foraging","Not-foraging"
6,40542,"Not-foraging","Not-foraging"
6,40543,"Not-foraging","Not-foraging"
6,40544,"Not-foraging","Not-foraging"
6,40545,"Foraging","Not-foraging"
6,40546,"Foraging","Not-foraging"
6,40547,"Foraging","Not-foraging"
6,40548,"Foraging","Not-foraging"
6,40549,"Foraging","Not-foraging"
6,40550,"Foraging","Not-foraging"
6,40551,"Foraging","Not-foraging"
6,40552,"Foraging","Not-foraging"
6,40553,"Foraging","Not-foraging"
6,40554,"Foraging","Not-foraging"
6,40555,"Foraging","Not-foraging"
6,40556,"Foraging","Not-foraging"
6,40557,"Foraging","Not-foraging"
6,40558,"Foraging","Not-foraging"
6,40559,"Foraging","Not-foraging"
6,40560,"Foraging","Not-foraging"
6,40561,"Foraging","Not-foraging"
6,40562,"Foraging","Not-foraging"
6,40563,"Foraging","Not-foraging"
6,40564,"Foraging","Not-foraging"
6,40565,"Foraging","Not-foraging"
6,40566,"Foraging","Not-foraging"
6,40567,"Foraging","Not-foraging"
6,40568,"Foraging","Not-foraging"
6,40569,"Foraging","Not-foraging"
6,40570,"Foraging","Not-foraging"
6,40571,"Foraging","Not-foraging"
6,40572,"Foraging","Not-foraging"
6,40573,"Foraging","Not-foraging"
6,40574,"Foraging","Not-foraging"
6,40575,"Foraging","Not-foraging"
6,40576,"Foraging","Not-foraging"
6,40577,"Foraging","Not-foraging"
6,40578,"Foraging","Not-foraging"
6,40579,"Foraging","Not-foraging"
6,40580,"Foraging","Not-foraging"
6,40581,"Foraging","Not-foraging"
6,40582,"Foraging","Not-foraging"
6,40583,"Foraging","Not-foraging"
6,40584,"Foraging","Not-foraging"
6,40585,"Foraging","Not-foraging"
6,40586,"Foraging","Not-foraging"
6,40587,"Foraging","Not-foraging"
6,40588,"Foraging","Not-foraging"
6,40589,"Foraging","Not-foraging"
6,40590,"Foraging","Not-foraging"
6,40591,"Foraging","Not-foraging"
6,40592,"Foraging","Not-foraging"
6,40593,"Foraging","Not-foraging"
6,40594,"Foraging","Not-foraging"
6,40595,"Foraging","Not-foraging"
6,40596,"Foraging","Not-foraging"
6,40597,"Foraging","Not-foraging"
6,40598,"Foraging","Not-foraging"
6,40599,"Foraging","Not-foraging"
6,40600,"Foraging","Not-foraging"
6,40601,"Foraging","Not-foraging"
6,40602,"Foraging","Not-foraging"
6,40603,"Foraging","Not-foraging"
6,40604,"Foraging","Not-foraging"
6,40605,"Foraging","Not-foraging"
6,40606,"Foraging","Not-foraging"
6,40607,"Foraging","Not-foraging"
6,40608,"Foraging","Not-foraging"
6,40609,"Foraging","Not-foraging"
6,40610,"Foraging","Not-foraging"
6,40611,"Foraging","Not-foraging"
6,40612,"Foraging","Not-foraging"
6,40613,"Foraging","Not-foraging"
6,40614,"Foraging","Not-foraging"
6,40615,"Foraging","Not-foraging"
6,40616,"Foraging","Not-foraging"
6,40617,"Foraging","Not-foraging"
6,40618,"Foraging","Not-foraging"
6,40619,"Foraging","Not-foraging"
6,40620,"Foraging","Not-foraging"
6,40621,"Foraging","Not-foraging"
6,40622,"Foraging","Not-foraging"
6,40623,"Foraging","Not-foraging"
6,40624,"Foraging","Not-foraging"
6,40625,"Foraging","Not-foraging"
6,40626,"Foraging","Not-foraging"
6,40627,"Foraging","Not-foraging"
6,40628,"Foraging","Not-foraging"
6,40629,"Foraging","Not-foraging"
6,40630,"Foraging","Not-foraging"
6,40631,"Foraging","Not-foraging"
6,40632,"Foraging","Not-foraging"
6,40633,"Foraging","Not-foraging"
6,40634,"Foraging","Not-foraging"
6,40635,"Foraging","Not-foraging"
6,40636,"Foraging","Not-foraging"
6,40637,"Foraging","Not-foraging"
6,40638,"Foraging","Not-foraging"
6,40639,"Foraging","Not-foraging"
6,40640,"Foraging","Not-foraging"
6,40641,"Foraging","Not-foraging"
6,40642,"Foraging","Not-foraging"
6,40643,"Foraging","Not-foraging"
6,40644,"Foraging","Not-foraging"
6,40645,"Foraging","Not-foraging"
6,40646,"Foraging","Not-foraging"
6,40647,"Foraging","Not-foraging"
6,40648,"Foraging","Not-foraging"
6,40649,"Foraging","Not-foraging"
6,40650,"Foraging","Foraging"
6,40651,"Foraging","Foraging"
6,40652,"Foraging","Foraging"
6,40653,"Foraging","Foraging"
6,40654,"Foraging","Foraging"
6,40655,"Foraging","Foraging"
6,40656,"Foraging","Foraging"
6,40657,"Foraging","Foraging"
6,40658,"Foraging","Foraging"
6,40659,"Foraging","Foraging"
6,40660,"Foraging","Foraging"
6,40661,"Foraging","Foraging"
6,40662,"Foraging","Foraging"
6,40663,"Foraging","Foraging"
6,40664,"Foraging","Foraging"
6,40665,"Foraging","Foraging"
6,40666,"Foraging","Foraging"
6,40667,"Foraging","Foraging"
6,40668,"Foraging","Foraging"
6,40669,"Foraging","Foraging"
6,40670,"Foraging","Not-foraging"
6,40671,"Foraging","Not-foraging"
6,40672,"Foraging","Not-foraging"
6,40673,"Foraging","Not-foraging"
6,40674,"Foraging","Not-foraging"
6,40675,"Foraging","Not-foraging"
6,40676,"Foraging","Not-foraging"
6,40677,"Foraging","Not-foraging"
6,40678,"Foraging","Not-foraging"
6,40679,"Foraging","Not-foraging"
6,40680,"Foraging","Not-foraging"
6,40681,"Foraging","Not-foraging"
6,40682,"Foraging","Not-foraging"
6,40683,"Foraging","Not-foraging"
6,40684,"Foraging","Not-foraging"
6,40685,"Foraging","Not-foraging"
6,40686,"Foraging","Not-foraging"
6,40687,"Foraging","Not-foraging"
6,40688,"Foraging","Not-foraging"
6,40689,"Foraging","Not-foraging"
6,40690,"Foraging","Not-foraging"
6,40691,"Foraging","Not-foraging"
6,40692,"Foraging","Not-foraging"
6,40693,"Foraging","Not-foraging"
6,40694,"Foraging","Not-foraging"
6,40695,"Foraging","Not-foraging"
6,40696,"Foraging","Not-foraging"
6,40697,"Foraging","Not-foraging"
6,40698,"Foraging","Not-foraging"
6,40699,"Foraging","Not-foraging"
6,40700,"Foraging","Not-foraging"
6,40701,"Foraging","Not-foraging"
6,40702,"Foraging","Not-foraging"
6,40703,"Foraging","Not-foraging"
6,40704,"Foraging","Not-foraging"
6,40705,"Foraging","Not-foraging"
6,40706,"Foraging","Not-foraging"
6,40707,"Foraging","Not-foraging"
6,40708,"Foraging","Not-foraging"
6,40709,"Foraging","Not-foraging"
6,40710,"Foraging","Not-foraging"
6,40711,"Foraging","Not-foraging"
6,40712,"Foraging","Not-foraging"
6,40713,"Foraging","Not-foraging"
6,40714,"Foraging","Not-foraging"
6,40715,"Foraging","Not-foraging"
6,40716,"Foraging","Not-foraging"
6,40717,"Foraging","Not-foraging"
6,40718,"Foraging","Not-foraging"
6,40719,"Foraging","Not-foraging"
6,40720,"Foraging","Not-foraging"
6,40721,"Foraging","Not-foraging"
6,40722,"Foraging","Not-foraging"
6,40723,"Foraging","Not-foraging"
6,40724,"Foraging","Not-foraging"
6,40725,"Foraging","Not-foraging"
6,40726,"Foraging","Not-foraging"
6,40727,"Foraging","Not-foraging"
6,40728,"Foraging","Not-foraging"
6,40729,"Foraging","Not-foraging"
6,40730,"Foraging","Foraging"
6,40731,"Foraging","Foraging"
6,40732,"Foraging","Foraging"
6,40733,"Foraging","Foraging"
6,40734,"Foraging","Foraging"
6,40735,"Foraging","Foraging"
6,40736,"Foraging","Foraging"
6,40737,"Foraging","Foraging"
6,40738,"Foraging","Foraging"
6,40739,"Foraging","Foraging"
6,40740,"Foraging","Foraging"
6,40741,"Foraging","Foraging"
6,40742,"Foraging","Foraging"
6,40743,"Foraging","Foraging"
6,40744,"Foraging","Foraging"
6,40745,"Foraging","Foraging"
6,40746,"Foraging","Foraging"
6,40747,"Foraging","Foraging"
6,40748,"Foraging","Foraging"
6,40749,"Foraging","Foraging"
6,40750,"Foraging","Foraging"
6,40751,"Foraging","Foraging"
6,40752,"Foraging","Foraging"
6,40753,"Foraging","Foraging"
6,40754,"Foraging","Foraging"
6,40755,"Foraging","Foraging"
6,40756,"Foraging","Foraging"
6,40757,"Foraging","Foraging"
6,40758,"Foraging","Foraging"
6,40759,"Foraging","Foraging"
6,40760,"Foraging","Foraging"
6,40761,"Foraging","Not-foraging"
6,40762,"Foraging","Not-foraging"
6,40763,"Foraging","Not-foraging"
6,40764,"Foraging","Not-foraging"
6,40765,"Foraging","Not-foraging"
6,40766,"Foraging","Not-foraging"
6,40767,"Foraging","Not-foraging"
6,40768,"Foraging","Not-foraging"
6,40769,"Foraging","Not-foraging"
6,40770,"Foraging","Not-foraging"
6,40771,"Foraging","Not-foraging"
6,40772,"Foraging","Not-foraging"
6,40773,"Foraging","Not-foraging"
6,40774,"Foraging","Not-foraging"
6,40775,"Foraging","Not-foraging"
6,40776,"Foraging","Not-foraging"
6,40777,"Foraging","Not-foraging"
6,40778,"Foraging","Not-foraging"
6,40779,"Foraging","Not-foraging"
6,40780,"Foraging","Not-foraging"
6,40781,"Foraging","Not-foraging"
6,40782,"Foraging","Not-foraging"
6,40783,"Foraging","Not-foraging"
6,40784,"Foraging","Not-foraging"
6,40785,"Foraging","Foraging"
6,40786,"Foraging","Foraging"
6,40787,"Foraging","Foraging"
6,40788,"Foraging","Foraging"
6,40789,"Foraging","Foraging"
6,40790,"Foraging","Foraging"
6,40791,"Foraging","Foraging"
6,40792,"Foraging","Foraging"
6,40793,"Foraging","Foraging"
6,40794,"Foraging","Foraging"
6,40795,"Foraging","Foraging"
6,40796,"Foraging","Foraging"
6,40797,"Foraging","Foraging"
6,40798,"Foraging","Foraging"
6,40799,"Foraging","Foraging"
6,40800,"Foraging","Foraging"
6,40801,"Foraging","Foraging"
6,40802,"Foraging","Foraging"
6,40803,"Foraging","Foraging"
6,40804,"Foraging","Foraging"
6,40805,"Foraging","Foraging"
6,40806,"Foraging","Foraging"
6,40807,"Foraging","Foraging"
6,40808,"Foraging","Foraging"
6,40809,"Foraging","Foraging"
6,40810,"Foraging","Foraging"
6,40811,"Foraging","Foraging"
6,40812,"Foraging","Foraging"
6,40813,"Foraging","Foraging"
6,40814,"Foraging","Foraging"
6,40815,"Foraging","Not-foraging"
6,40816,"Foraging","Not-foraging"
6,40817,"Foraging","Not-foraging"
6,40818,"Foraging","Not-foraging"
6,40819,"Foraging","Not-foraging"
6,40820,"Foraging","Not-foraging"
6,40821,"Foraging","Not-foraging"
6,40822,"Foraging","Not-foraging"
6,40823,"Foraging","Not-foraging"
6,40824,"Foraging","Not-foraging"
6,40825,"Foraging","Not-foraging"
6,40826,"Foraging","Not-foraging"
6,40827,"Foraging","Not-foraging"
6,40828,"Foraging","Not-foraging"
6,40829,"Foraging","Not-foraging"
6,40830,"Foraging","Not-foraging"
6,40831,"Foraging","Not-foraging"
6,40832,"Foraging","Not-foraging"
6,40833,"Foraging","Not-foraging"
6,40834,"Foraging","Not-foraging"
6,40835,"Foraging","Not-foraging"
6,40836,"Foraging","Not-foraging"
6,40837,"Foraging","Not-foraging"
6,40838,"Foraging","Not-foraging"
6,40839,"Foraging","Not-foraging"
6,40840,"Foraging","Not-foraging"
6,40841,"Foraging","Not-foraging"
6,40842,"Foraging","Not-foraging"
6,40843,"Foraging","Not-foraging"
6,40844,"Foraging","Not-foraging"
6,40845,"Foraging","Not-foraging"
6,40846,"Foraging","Not-foraging"
6,40847,"Foraging","Not-foraging"
6,40848,"Foraging","Not-foraging"
6,40849,"Foraging","Not-foraging"
6,40850,"Foraging","Not-foraging"
6,40851,"Foraging","Not-foraging"
6,40852,"Foraging","Not-foraging"
6,40853,"Foraging","Not-foraging"
6,40854,"Foraging","Not-foraging"
6,40855,"Foraging","Not-foraging"
6,40856,"Foraging","Not-foraging"
6,40857,"Foraging","Not-foraging"
6,40858,"Foraging","Not-foraging"
6,40859,"Foraging","Not-foraging"
6,40860,"Foraging","Not-foraging"
6,40861,"Foraging","Not-foraging"
6,40862,"Foraging","Not-foraging"
6,40863,"Foraging","Not-foraging"
6,40864,"Foraging","Not-foraging"
6,40865,"Foraging","Foraging"
6,40866,"Foraging","Foraging"
6,40867,"Foraging","Foraging"
6,40868,"Foraging","Foraging"
6,40869,"Foraging","Foraging"
6,40870,"Foraging","Foraging"
6,40871,"Foraging","Foraging"
6,40872,"Foraging","Foraging"
6,40873,"Foraging","Foraging"
6,40874,"Foraging","Foraging"
6,40875,"Foraging","Foraging"
6,40876,"Foraging","Foraging"
6,40877,"Foraging","Foraging"
6,40878,"Foraging","Foraging"
6,40879,"Foraging","Foraging"
6,40880,"Foraging","Foraging"
6,40881,"Foraging","Not-foraging"
6,40882,"Foraging","Not-foraging"
6,40883,"Foraging","Not-foraging"
6,40884,"Foraging","Not-foraging"
6,40885,"Foraging","Not-foraging"
6,40886,"Foraging","Not-foraging"
6,40887,"Foraging","Not-foraging"
6,40888,"Foraging","Not-foraging"
6,40889,"Foraging","Not-foraging"
6,40890,"Foraging","Not-foraging"
6,40891,"Foraging","Not-foraging"
6,40892,"Foraging","Not-foraging"
6,40893,"Foraging","Not-foraging"
6,40894,"Foraging","Not-foraging"
6,40895,"Foraging","Not-foraging"
