"ID","SPECIES","BSTTSECS","observedState","decodedState"
6,"Sandwich",46496,"Not-foraging","Foraging"
6,"Sandwich",46497,"Not-foraging","Foraging"
6,"Sandwich",46498,"Not-foraging","Foraging"
6,"Sandwich",46499,"Not-foraging","Foraging"
6,"Sandwich",46500,"Not-foraging","Foraging"
6,"Sandwich",46501,"Not-foraging","Foraging"
6,"Sandwich",46502,"Not-foraging","Foraging"
6,"Sandwich",46503,"Not-foraging","Foraging"
6,"Sandwich",46504,"Not-foraging","Foraging"
6,"Sandwich",46505,"Not-foraging","Foraging"
6,"Sandwich",46506,"Not-foraging","Foraging"
6,"Sandwich",46507,"Not-foraging","Foraging"
6,"Sandwich",46508,"Not-foraging","Foraging"
6,"Sandwich",46509,"Not-foraging","Foraging"
6,"Sandwich",46510,"Not-foraging","Foraging"
6,"Sandwich",46511,"Not-foraging","Foraging"
6,"Sandwich",46512,"Not-foraging","Foraging"
6,"Sandwich",46513,"Not-foraging","Foraging"
6,"Sandwich",46514,"Not-foraging","Foraging"
6,"Sandwich",46515,"Not-foraging","Foraging"
6,"Sandwich",46516,"Not-foraging","Foraging"
6,"Sandwich",46517,"Not-foraging","Foraging"
6,"Sandwich",46518,"Not-foraging","Foraging"
6,"Sandwich",46519,"Foraging","Foraging"
6,"Sandwich",46519,"Foraging","Foraging"
6,"Sandwich",46520,"Foraging","Foraging"
6,"Sandwich",46521,"Foraging","Foraging"
6,"Sandwich",46522,"Foraging","Foraging"
6,"Sandwich",46523,"Foraging","Not-foraging"
6,"Sandwich",46524,"Foraging","Not-foraging"
6,"Sandwich",46525,"Foraging","Not-foraging"
6,"Sandwich",46526,"Foraging","Not-foraging"
6,"Sandwich",46527,"Foraging","Not-foraging"
6,"Sandwich",46528,"Foraging","Not-foraging"
6,"Sandwich",46529,"Foraging","Not-foraging"
6,"Sandwich",46530,"Foraging","Not-foraging"
6,"Sandwich",46531,"Foraging","Not-foraging"
6,"Sandwich",46532,"Foraging","Not-foraging"
6,"Sandwich",46533,"Foraging","Not-foraging"
6,"Sandwich",46534,"Foraging","Not-foraging"
6,"Sandwich",46535,"Foraging","Foraging"
6,"Sandwich",46536,"Foraging","Foraging"
6,"Sandwich",46537,"Foraging","Foraging"
6,"Sandwich",46538,"Foraging","Foraging"
6,"Sandwich",46539,"Foraging","Foraging"
6,"Sandwich",46540,"Foraging","Foraging"
6,"Sandwich",46541,"Foraging","Foraging"
6,"Sandwich",46542,"Foraging","Foraging"
6,"Sandwich",46543,"Foraging","Foraging"
6,"Sandwich",46544,"Foraging","Foraging"
6,"Sandwich",46545,"Foraging","Foraging"
6,"Sandwich",46546,"Foraging","Foraging"
6,"Sandwich",46547,"Foraging","Foraging"
6,"Sandwich",46548,"Foraging","Foraging"
6,"Sandwich",46549,"Foraging","Foraging"
6,"Sandwich",46550,"Foraging","Foraging"
6,"Sandwich",46551,"Foraging","Foraging"
6,"Sandwich",46552,"Foraging","Foraging"
6,"Sandwich",46553,"Foraging","Foraging"
6,"Sandwich",46554,"Foraging","Foraging"
6,"Sandwich",46555,"Foraging","Foraging"
6,"Sandwich",46556,"Foraging","Foraging"
6,"Sandwich",46557,"Foraging","Foraging"
6,"Sandwich",46558,"Foraging","Foraging"
6,"Sandwich",46559,"Foraging","Foraging"
6,"Sandwich",46560,"Foraging","Foraging"
6,"Sandwich",46561,"Foraging","Foraging"
6,"Sandwich",46562,"Foraging","Foraging"
6,"Sandwich",46563,"Foraging","Foraging"
6,"Sandwich",46564,"Foraging","Foraging"
6,"Sandwich",46565,"Foraging","Foraging"
6,"Sandwich",46566,"Foraging","Foraging"
6,"Sandwich",46567,"Foraging","Foraging"
6,"Sandwich",46568,"Foraging","Foraging"
6,"Sandwich",46569,"Foraging","Foraging"
6,"Sandwich",46570,"Foraging","Foraging"
6,"Sandwich",46571,"Foraging","Foraging"
6,"Sandwich",46572,"Foraging","Foraging"
6,"Sandwich",46573,"Foraging","Foraging"
6,"Sandwich",46574,"Foraging","Foraging"
6,"Sandwich",46575,"Foraging","Foraging"
6,"Sandwich",46576,"Foraging","Foraging"
6,"Sandwich",46577,"Foraging","Foraging"
6,"Sandwich",46578,"Foraging","Foraging"
6,"Sandwich",46579,"Foraging","Foraging"
6,"Sandwich",46580,"Foraging","Foraging"
6,"Sandwich",46581,"Foraging","Foraging"
6,"Sandwich",46582,"Foraging","Foraging"
6,"Sandwich",46583,"Foraging","Foraging"
6,"Sandwich",46584,"Foraging","Foraging"
6,"Sandwich",46585,"Foraging","Foraging"
6,"Sandwich",46586,"Foraging","Foraging"
6,"Sandwich",46587,"Foraging","Foraging"
6,"Sandwich",46588,"Foraging","Foraging"
6,"Sandwich",46589,"Foraging","Foraging"
6,"Sandwich",46590,"Foraging","Foraging"
6,"Sandwich",46591,"Foraging","Foraging"
6,"Sandwich",46592,"Foraging","Foraging"
6,"Sandwich",46593,"Foraging","Foraging"
6,"Sandwich",46594,"Foraging","Foraging"
6,"Sandwich",46595,"Foraging","Foraging"
6,"Sandwich",46596,"Foraging","Foraging"
6,"Sandwich",46597,"Foraging","Foraging"
6,"Sandwich",46598,"Foraging","Foraging"
6,"Sandwich",46599,"Foraging","Foraging"
6,"Sandwich",46600,"Foraging","Foraging"
6,"Sandwich",46601,"Foraging","Foraging"
6,"Sandwich",46602,"Foraging","Foraging"
6,"Sandwich",46603,"Foraging","Foraging"
6,"Sandwich",46604,"Foraging","Foraging"
6,"Sandwich",46605,"Foraging","Foraging"
6,"Sandwich",46606,"Foraging","Foraging"
6,"Sandwich",46607,"Foraging","Foraging"
6,"Sandwich",46608,"Foraging","Foraging"
6,"Sandwich",46609,"Foraging","Foraging"
6,"Sandwich",46610,"Foraging","Foraging"
6,"Sandwich",46611,"Foraging","Foraging"
6,"Sandwich",46612,"Foraging","Foraging"
6,"Sandwich",46613,"Foraging","Foraging"
6,"Sandwich",46614,"Foraging","Foraging"
6,"Sandwich",46615,"Foraging","Foraging"
6,"Sandwich",46616,"Foraging","Foraging"
6,"Sandwich",46617,"Foraging","Foraging"
6,"Sandwich",46618,"Foraging","Foraging"
6,"Sandwich",46619,"Foraging","Foraging"
6,"Sandwich",46620,"Foraging","Foraging"
6,"Sandwich",46621,"Foraging","Foraging"
6,"Sandwich",46622,"Foraging","Foraging"
6,"Sandwich",46623,"Foraging","Foraging"
6,"Sandwich",46624,"Foraging","Foraging"
6,"Sandwich",46625,"Foraging","Foraging"
6,"Sandwich",46626,"Foraging","Foraging"
6,"Sandwich",46627,"Foraging","Foraging"
6,"Sandwich",46628,"Foraging","Foraging"
6,"Sandwich",46629,"Foraging","Foraging"
6,"Sandwich",46630,"Foraging","Foraging"
6,"Sandwich",46631,"Foraging","Foraging"
6,"Sandwich",46632,"Foraging","Foraging"
6,"Sandwich",46633,"Foraging","Foraging"
6,"Sandwich",46634,"Foraging","Foraging"
6,"Sandwich",46635,"Foraging","Foraging"
6,"Sandwich",46636,"Foraging","Foraging"
6,"Sandwich",46637,"Foraging","Foraging"
6,"Sandwich",46638,"Foraging","Foraging"
6,"Sandwich",46639,"Foraging","Foraging"
6,"Sandwich",46640,"Foraging","Foraging"
6,"Sandwich",46641,"Foraging","Foraging"
6,"Sandwich",46642,"Foraging","Foraging"
6,"Sandwich",46643,"Foraging","Foraging"
6,"Sandwich",46644,"Foraging","Foraging"
6,"Sandwich",46645,"Foraging","Foraging"
6,"Sandwich",46646,"Foraging","Foraging"
6,"Sandwich",46647,"Foraging","Foraging"
6,"Sandwich",46648,"Foraging","Foraging"
6,"Sandwich",46649,"Foraging","Foraging"
6,"Sandwich",46650,"Foraging","Foraging"
6,"Sandwich",46651,"Foraging","Foraging"
6,"Sandwich",46652,"Foraging","Foraging"
6,"Sandwich",46653,"Foraging","Foraging"
6,"Sandwich",46654,"Foraging","Foraging"
6,"Sandwich",46655,"Foraging","Foraging"
6,"Sandwich",46656,"Foraging","Foraging"
6,"Sandwich",46657,"Foraging","Foraging"
6,"Sandwich",46658,"Foraging","Foraging"
6,"Sandwich",46659,"Foraging","Foraging"
6,"Sandwich",46660,"Foraging","Foraging"
6,"Sandwich",46661,"Foraging","Foraging"
6,"Sandwich",46662,"Foraging","Foraging"
6,"Sandwich",46663,"Foraging","Foraging"
6,"Sandwich",46664,"Foraging","Foraging"
6,"Sandwich",46665,"Foraging","Foraging"
6,"Sandwich",46666,"Foraging","Foraging"
6,"Sandwich",46667,"Foraging","Foraging"
6,"Sandwich",46668,"Foraging","Foraging"
6,"Sandwich",46669,"Foraging","Foraging"
6,"Sandwich",46670,"Foraging","Foraging"
6,"Sandwich",46671,"Foraging","Foraging"
6,"Sandwich",46672,"Foraging","Foraging"
6,"Sandwich",46673,"Foraging","Foraging"
6,"Sandwich",46674,"Foraging","Foraging"
6,"Sandwich",46675,"Foraging","Foraging"
6,"Sandwich",46676,"Foraging","Foraging"
6,"Sandwich",46677,"Foraging","Foraging"
6,"Sandwich",46678,"Foraging","Foraging"
6,"Sandwich",46679,"Foraging","Foraging"
6,"Sandwich",46680,"Foraging","Foraging"
6,"Sandwich",46681,"Foraging","Foraging"
6,"Sandwich",46682,"Foraging","Foraging"
6,"Sandwich",46683,"Foraging","Foraging"
6,"Sandwich",46684,"Foraging","Foraging"
6,"Sandwich",46685,"Foraging","Foraging"
6,"Sandwich",46686,"Foraging","Foraging"
6,"Sandwich",46687,"Foraging","Foraging"
6,"Sandwich",46688,"Foraging","Foraging"
6,"Sandwich",46689,"Foraging","Foraging"
6,"Sandwich",46690,"Foraging","Foraging"
6,"Sandwich",46691,"Foraging","Foraging"
6,"Sandwich",46692,"Foraging","Foraging"
6,"Sandwich",46693,"Foraging","Foraging"
6,"Sandwich",46694,"Foraging","Foraging"
6,"Sandwich",46695,"Foraging","Foraging"
6,"Sandwich",46696,"Foraging","Foraging"
6,"Sandwich",46697,"Foraging","Foraging"
6,"Sandwich",46698,"Foraging","Foraging"
6,"Sandwich",46699,"Foraging","Foraging"
6,"Sandwich",46700,"Foraging","Foraging"
6,"Sandwich",46701,"Foraging","Foraging"
6,"Sandwich",46702,"Foraging","Foraging"
6,"Sandwich",46703,"Foraging","Foraging"
6,"Sandwich",46704,"Foraging","Foraging"
6,"Sandwich",46705,"Foraging","Foraging"
6,"Sandwich",46706,"Foraging","Foraging"
6,"Sandwich",46707,"Foraging","Foraging"
6,"Sandwich",46708,"Foraging","Foraging"
6,"Sandwich",46709,"Foraging","Foraging"
6,"Sandwich",46710,"Foraging","Foraging"
6,"Sandwich",46711,"Foraging","Foraging"
6,"Sandwich",46712,"Foraging","Foraging"
6,"Sandwich",46713,"Foraging","Foraging"
6,"Sandwich",46714,"Foraging","Foraging"
6,"Sandwich",46715,"Foraging","Foraging"
6,"Sandwich",46716,"Foraging","Foraging"
6,"Sandwich",46717,"Foraging","Foraging"
6,"Sandwich",46718,"Foraging","Foraging"
6,"Sandwich",46719,"Foraging","Foraging"
6,"Sandwich",46720,"Foraging","Foraging"
6,"Sandwich",46721,"Foraging","Foraging"
6,"Sandwich",46722,"Foraging","Foraging"
6,"Sandwich",46723,"Foraging","Foraging"
6,"Sandwich",46724,"Foraging","Foraging"
6,"Sandwich",46725,"Foraging","Foraging"
6,"Sandwich",46726,"Foraging","Foraging"
6,"Sandwich",46727,"Foraging","Foraging"
6,"Sandwich",46728,"Foraging","Foraging"
6,"Sandwich",46729,"Foraging","Foraging"
6,"Sandwich",46730,"Foraging","Foraging"
6,"Sandwich",46731,"Foraging","Foraging"
6,"Sandwich",46732,"Foraging","Foraging"
6,"Sandwich",46733,"Foraging","Foraging"
6,"Sandwich",46734,"Foraging","Foraging"
6,"Sandwich",46735,"Foraging","Foraging"
6,"Sandwich",46736,"Foraging","Foraging"
6,"Sandwich",46737,"Foraging","Foraging"
6,"Sandwich",46738,"Foraging","Foraging"
6,"Sandwich",46739,"Foraging","Foraging"
6,"Sandwich",46740,"Foraging","Foraging"
6,"Sandwich",46741,"Foraging","Foraging"
6,"Sandwich",46742,"Foraging","Foraging"
6,"Sandwich",46743,"Foraging","Foraging"
6,"Sandwich",46744,"Foraging","Foraging"
6,"Sandwich",46745,"Foraging","Foraging"
6,"Sandwich",46746,"Foraging","Foraging"
6,"Sandwich",46747,"Foraging","Foraging"
6,"Sandwich",46748,"Foraging","Foraging"
6,"Sandwich",46749,"Foraging","Foraging"
6,"Sandwich",46750,"Foraging","Foraging"
6,"Sandwich",46751,"Foraging","Foraging"
6,"Sandwich",46752,"Foraging","Foraging"
6,"Sandwich",46753,"Foraging","Foraging"
6,"Sandwich",46754,"Foraging","Foraging"
6,"Sandwich",46755,"Foraging","Foraging"
6,"Sandwich",46756,"Foraging","Foraging"
6,"Sandwich",46757,"Foraging","Foraging"
6,"Sandwich",46758,"Foraging","Foraging"
6,"Sandwich",46759,"Foraging","Foraging"
6,"Sandwich",46760,"Foraging","Foraging"
6,"Sandwich",46761,"Foraging","Foraging"
6,"Sandwich",46762,"Foraging","Foraging"
6,"Sandwich",46763,"Foraging","Foraging"
6,"Sandwich",46764,"Foraging","Foraging"
6,"Sandwich",46765,"Foraging","Foraging"
6,"Sandwich",46766,"Foraging","Foraging"
6,"Sandwich",46767,"Foraging","Foraging"
6,"Sandwich",46768,"Foraging","Foraging"
6,"Sandwich",46769,"Foraging","Foraging"
6,"Sandwich",46770,"Foraging","Foraging"
6,"Sandwich",46771,"Foraging","Foraging"
6,"Sandwich",46772,"Foraging","Foraging"
6,"Sandwich",46773,"Foraging","Foraging"
6,"Sandwich",46774,"Foraging","Foraging"
6,"Sandwich",46775,"Foraging","Foraging"
6,"Sandwich",46776,"Foraging","Foraging"
6,"Sandwich",46777,"Foraging","Foraging"
6,"Sandwich",46778,"Foraging","Foraging"
6,"Sandwich",46779,"Foraging","Foraging"
6,"Sandwich",46780,"Foraging","Foraging"
6,"Sandwich",46781,"Foraging","Foraging"
6,"Sandwich",46782,"Foraging","Foraging"
6,"Sandwich",46783,"Foraging","Foraging"
6,"Sandwich",46784,"Foraging","Foraging"
6,"Sandwich",46785,"Foraging","Foraging"
6,"Sandwich",46786,"Foraging","Foraging"
6,"Sandwich",46787,"Foraging","Foraging"
6,"Sandwich",46788,"Foraging","Foraging"
6,"Sandwich",46789,"Foraging","Foraging"
6,"Sandwich",46790,"Foraging","Foraging"
6,"Sandwich",46791,"Foraging","Foraging"
6,"Sandwich",46792,"Foraging","Foraging"
6,"Sandwich",46793,"Foraging","Foraging"
6,"Sandwich",46794,"Foraging","Foraging"
6,"Sandwich",46795,"Foraging","Foraging"
6,"Sandwich",46796,"Foraging","Foraging"
6,"Sandwich",46797,"Foraging","Foraging"
6,"Sandwich",46798,"Foraging","Foraging"
6,"Sandwich",46799,"Foraging","Foraging"
6,"Sandwich",46800,"Foraging","Foraging"
6,"Sandwich",46801,"Foraging","Foraging"
6,"Sandwich",46802,"Foraging","Foraging"
6,"Sandwich",46803,"Foraging","Foraging"
6,"Sandwich",46804,"Foraging","Foraging"
6,"Sandwich",46805,"Foraging","Foraging"
6,"Sandwich",46806,"Foraging","Foraging"
6,"Sandwich",46807,"Foraging","Foraging"
6,"Sandwich",46808,"Foraging","Foraging"
6,"Sandwich",46809,"Foraging","Foraging"
6,"Sandwich",46810,"Foraging","Foraging"
6,"Sandwich",46811,"Foraging","Foraging"
6,"Sandwich",46812,"Foraging","Foraging"
6,"Sandwich",46813,"Foraging","Foraging"
6,"Sandwich",46814,"Foraging","Foraging"
6,"Sandwich",46815,"Foraging","Foraging"
6,"Sandwich",46816,"Foraging","Foraging"
6,"Sandwich",46817,"Foraging","Foraging"
6,"Sandwich",46818,"Foraging","Foraging"
6,"Sandwich",46819,"Foraging","Foraging"
6,"Sandwich",46820,"Foraging","Foraging"
6,"Sandwich",46821,"Foraging","Foraging"
6,"Sandwich",46822,"Foraging","Foraging"
6,"Sandwich",46823,"Foraging","Foraging"
6,"Sandwich",46824,"Foraging","Foraging"
6,"Sandwich",46825,"Foraging","Foraging"
6,"Sandwich",46826,"Foraging","Foraging"
6,"Sandwich",46827,"Foraging","Foraging"
6,"Sandwich",46828,"Foraging","Foraging"
6,"Sandwich",46829,"Foraging","Foraging"
6,"Sandwich",46830,"Foraging","Foraging"
6,"Sandwich",46831,"Foraging","Foraging"
6,"Sandwich",46832,"Foraging","Foraging"
6,"Sandwich",46833,"Foraging","Foraging"
6,"Sandwich",46834,"Foraging","Foraging"
6,"Sandwich",46835,"Foraging","Foraging"
6,"Sandwich",46836,"Foraging","Foraging"
6,"Sandwich",46837,"Foraging","Foraging"
6,"Sandwich",46838,"Foraging","Foraging"
6,"Sandwich",46839,"Foraging","Foraging"
6,"Sandwich",46840,"Foraging","Foraging"
6,"Sandwich",46841,"Foraging","Foraging"
6,"Sandwich",46842,"Foraging","Foraging"
6,"Sandwich",46843,"Foraging","Foraging"
6,"Sandwich",46844,"Foraging","Foraging"
6,"Sandwich",46845,"Foraging","Foraging"
6,"Sandwich",46846,"Foraging","Foraging"
6,"Sandwich",46847,"Foraging","Foraging"
6,"Sandwich",46848,"Foraging","Foraging"
6,"Sandwich",46849,"Foraging","Foraging"
6,"Sandwich",46850,"Foraging","Foraging"
6,"Sandwich",46851,"Foraging","Foraging"
6,"Sandwich",46852,"Foraging","Foraging"
6,"Sandwich",46853,"Foraging","Foraging"
6,"Sandwich",46854,"Foraging","Foraging"
6,"Sandwich",46855,"Foraging","Foraging"
6,"Sandwich",46856,"Foraging","Foraging"
6,"Sandwich",46857,"Foraging","Foraging"
6,"Sandwich",46858,"Foraging","Foraging"
6,"Sandwich",46859,"Foraging","Foraging"
6,"Sandwich",46860,"Foraging","Foraging"
6,"Sandwich",46861,"Foraging","Foraging"
6,"Sandwich",46862,"Foraging","Foraging"
6,"Sandwich",46863,"Foraging","Foraging"
6,"Sandwich",46864,"Foraging","Foraging"
6,"Sandwich",46865,"Foraging","Foraging"
6,"Sandwich",46866,"Foraging","Foraging"
6,"Sandwich",46867,"Foraging","Foraging"
6,"Sandwich",46868,"Foraging","Foraging"
6,"Sandwich",46869,"Foraging","Foraging"
6,"Sandwich",46870,"Foraging","Foraging"
6,"Sandwich",46871,"Foraging","Foraging"
6,"Sandwich",46872,"Foraging","Foraging"
6,"Sandwich",46873,"Foraging","Foraging"
6,"Sandwich",46874,"Foraging","Foraging"
6,"Sandwich",46875,"Foraging","Foraging"
6,"Sandwich",46876,"Foraging","Foraging"
6,"Sandwich",46877,"Foraging","Foraging"
6,"Sandwich",46878,"Foraging","Foraging"
6,"Sandwich",46879,"Foraging","Foraging"
6,"Sandwich",46880,"Foraging","Foraging"
6,"Sandwich",46881,"Foraging","Foraging"
6,"Sandwich",46882,"Foraging","Foraging"
6,"Sandwich",46883,"Foraging","Foraging"
6,"Sandwich",46884,"Foraging","Foraging"
6,"Sandwich",46885,"Foraging","Foraging"
6,"Sandwich",46886,"Foraging","Foraging"
6,"Sandwich",46887,"Foraging","Foraging"
6,"Sandwich",46888,"Foraging","Foraging"
6,"Sandwich",46889,"Foraging","Foraging"
6,"Sandwich",46890,"Foraging","Foraging"
6,"Sandwich",46891,"Foraging","Foraging"
6,"Sandwich",46892,"Foraging","Foraging"
6,"Sandwich",46893,"Foraging","Foraging"
6,"Sandwich",46894,"Foraging","Foraging"
6,"Sandwich",46895,"Foraging","Foraging"
6,"Sandwich",46896,"Foraging","Foraging"
6,"Sandwich",46897,"Foraging","Foraging"
6,"Sandwich",46898,"Foraging","Foraging"
6,"Sandwich",46899,"Foraging","Foraging"
6,"Sandwich",46900,"Foraging","Foraging"
6,"Sandwich",46901,"Foraging","Foraging"
6,"Sandwich",46902,"Foraging","Foraging"
6,"Sandwich",46903,"Foraging","Foraging"
6,"Sandwich",46904,"Foraging","Foraging"
6,"Sandwich",46905,"Foraging","Foraging"
6,"Sandwich",46906,"Foraging","Foraging"
6,"Sandwich",46907,"Foraging","Foraging"
6,"Sandwich",46908,"Foraging","Foraging"
6,"Sandwich",46909,"Foraging","Foraging"
6,"Sandwich",46910,"Foraging","Foraging"
6,"Sandwich",46911,"Foraging","Foraging"
6,"Sandwich",46912,"Foraging","Foraging"
6,"Sandwich",46913,"Foraging","Foraging"
6,"Sandwich",46914,"Foraging","Foraging"
6,"Sandwich",46915,"Foraging","Foraging"
6,"Sandwich",46916,"Foraging","Foraging"
6,"Sandwich",46917,"Foraging","Foraging"
6,"Sandwich",46918,"Foraging","Foraging"
6,"Sandwich",46919,"Foraging","Foraging"
6,"Sandwich",46920,"Foraging","Foraging"
6,"Sandwich",46921,"Foraging","Foraging"
6,"Sandwich",46922,"Foraging","Foraging"
6,"Sandwich",46923,"Foraging","Foraging"
6,"Sandwich",46924,"Foraging","Foraging"
6,"Sandwich",46925,"Foraging","Foraging"
6,"Sandwich",46926,"Foraging","Foraging"
6,"Sandwich",46927,"Foraging","Foraging"
6,"Sandwich",46928,"Foraging","Foraging"
6,"Sandwich",46929,"Foraging","Foraging"
6,"Sandwich",46930,"Foraging","Foraging"
6,"Sandwich",46931,"Foraging","Foraging"
6,"Sandwich",46932,"Foraging","Foraging"
6,"Sandwich",46933,"Foraging","Foraging"
6,"Sandwich",46934,"Foraging","Foraging"
6,"Sandwich",46935,"Foraging","Foraging"
6,"Sandwich",46936,"Foraging","Foraging"
6,"Sandwich",46937,"Foraging","Foraging"
6,"Sandwich",46938,"Foraging","Foraging"
6,"Sandwich",46939,"Foraging","Foraging"
6,"Sandwich",46940,"Foraging","Foraging"
6,"Sandwich",46941,"Foraging","Foraging"
6,"Sandwich",46942,"Foraging","Foraging"
6,"Sandwich",46943,"Foraging","Foraging"
6,"Sandwich",46944,"Foraging","Foraging"
6,"Sandwich",46945,"Foraging","Foraging"
6,"Sandwich",46946,"Foraging","Foraging"
6,"Sandwich",46947,"Foraging","Foraging"
6,"Sandwich",46948,"Foraging","Foraging"
6,"Sandwich",46949,"Foraging","Foraging"
6,"Sandwich",46950,"Foraging","Foraging"
6,"Sandwich",46951,"Foraging","Foraging"
6,"Sandwich",46952,"Foraging","Foraging"
6,"Sandwich",46953,"Foraging","Foraging"
6,"Sandwich",46954,"Foraging","Foraging"
6,"Sandwich",46955,"Foraging","Foraging"
6,"Sandwich",46956,"Foraging","Foraging"
6,"Sandwich",46957,"Foraging","Foraging"
6,"Sandwich",46958,"Foraging","Foraging"
6,"Sandwich",46959,"Foraging","Foraging"
6,"Sandwich",46960,"Foraging","Foraging"
6,"Sandwich",46961,"Foraging","Foraging"
6,"Sandwich",46962,"Foraging","Foraging"
6,"Sandwich",46963,"Foraging","Foraging"
6,"Sandwich",46964,"Foraging","Foraging"
6,"Sandwich",46965,"Foraging","Foraging"
6,"Sandwich",46966,"Foraging","Foraging"
6,"Sandwich",46967,"Foraging","Foraging"
6,"Sandwich",46968,"Foraging","Foraging"
6,"Sandwich",46969,"Foraging","Foraging"
6,"Sandwich",46970,"Foraging","Foraging"
6,"Sandwich",46971,"Foraging","Foraging"
6,"Sandwich",46972,"Foraging","Foraging"
6,"Sandwich",46973,"Foraging","Foraging"
6,"Sandwich",46974,"Foraging","Foraging"
6,"Sandwich",46975,"Foraging","Foraging"
6,"Sandwich",46976,"Foraging","Foraging"
6,"Sandwich",46977,"Foraging","Foraging"
6,"Sandwich",46978,"Foraging","Foraging"
6,"Sandwich",46979,"Foraging","Foraging"
6,"Sandwich",46980,"Foraging","Foraging"
6,"Sandwich",46981,"Foraging","Foraging"
6,"Sandwich",46982,"Foraging","Foraging"
6,"Sandwich",46983,"Foraging","Foraging"
6,"Sandwich",46984,"Foraging","Foraging"
6,"Sandwich",46985,"Foraging","Foraging"
6,"Sandwich",46986,"Foraging","Foraging"
6,"Sandwich",46987,"Foraging","Foraging"
6,"Sandwich",46988,"Foraging","Foraging"
6,"Sandwich",46989,"Foraging","Foraging"
6,"Sandwich",46990,"Foraging","Foraging"
6,"Sandwich",46991,"Foraging","Foraging"
6,"Sandwich",46992,"Foraging","Foraging"
6,"Sandwich",46993,"Foraging","Foraging"
6,"Sandwich",46994,"Foraging","Foraging"
6,"Sandwich",46995,"Foraging","Foraging"
6,"Sandwich",46996,"Foraging","Foraging"
