"ID","SPECIES","TSECS","observedState","decodedState"
12,"Common tern",27710,"Not-foraging","Not-foraging"
12,"Common tern",27711,"Not-foraging","Not-foraging"
12,"Common tern",27712,"Not-foraging","Not-foraging"
12,"Common tern",27713,"Not-foraging","Not-foraging"
12,"Common tern",27714,"Not-foraging","Not-foraging"
12,"Common tern",27715,"Not-foraging","Not-foraging"
12,"Common tern",27716,"Not-foraging","Foraging"
12,"Common tern",27717,"Not-foraging","Not-foraging"
12,"Common tern",27718,"Not-foraging","Not-foraging"
12,"Common tern",27719,"Not-foraging","Not-foraging"
12,"Common tern",27720,"Not-foraging","Not-foraging"
12,"Common tern",27721,"Not-foraging","Not-foraging"
12,"Common tern",27722,"Not-foraging","Not-foraging"
12,"Common tern",27723,"Not-foraging","Not-foraging"
12,"Common tern",27724,"Not-foraging","Not-foraging"
12,"Common tern",27725,"Not-foraging","Not-foraging"
12,"Common tern",27726,"Not-foraging","Not-foraging"
12,"Common tern",27727,"Not-foraging","Not-foraging"
12,"Common tern",27728,"Not-foraging","Not-foraging"
12,"Common tern",27729,"Not-foraging","Not-foraging"
12,"Common tern",27730,"Not-foraging","Not-foraging"
12,"Common tern",27731,"Not-foraging","Not-foraging"
12,"Common tern",27732,"Not-foraging","Not-foraging"
12,"Common tern",27733,"Not-foraging","Not-foraging"
12,"Common tern",27734,"Not-foraging","Not-foraging"
12,"Common tern",27735,"Not-foraging","Not-foraging"
12,"Common tern",27736,"Not-foraging","Not-foraging"
12,"Common tern",27737,"Not-foraging","Not-foraging"
12,"Common tern",27738,"Not-foraging","Not-foraging"
12,"Common tern",27739,"Not-foraging","Not-foraging"
12,"Common tern",27740,"Not-foraging","Not-foraging"
12,"Common tern",27741,"Not-foraging","Not-foraging"
12,"Common tern",27742,"Not-foraging","Not-foraging"
12,"Common tern",27743,"Not-foraging","Not-foraging"
12,"Common tern",27744,"Not-foraging","Not-foraging"
12,"Common tern",27745,"Not-foraging","Not-foraging"
12,"Common tern",27746,"Not-foraging","Not-foraging"
12,"Common tern",27747,"Not-foraging","Not-foraging"
12,"Common tern",27748,"Not-foraging","Not-foraging"
12,"Common tern",27749,"Not-foraging","Not-foraging"
12,"Common tern",27750,"Not-foraging","Not-foraging"
12,"Common tern",27751,"Not-foraging","Not-foraging"
12,"Common tern",27752,"Not-foraging","Not-foraging"
12,"Common tern",27753,"Not-foraging","Not-foraging"
12,"Common tern",27754,"Not-foraging","Not-foraging"
12,"Common tern",27755,"Not-foraging","Not-foraging"
12,"Common tern",27756,"Not-foraging","Not-foraging"
12,"Common tern",27757,"Not-foraging","Not-foraging"
12,"Common tern",27758,"Not-foraging","Not-foraging"
12,"Common tern",27759,"Not-foraging","Not-foraging"
12,"Common tern",27760,"Not-foraging","Not-foraging"
12,"Common tern",27761,"Not-foraging","Not-foraging"
12,"Common tern",27762,"Not-foraging","Not-foraging"
12,"Common tern",27763,"Not-foraging","Not-foraging"
12,"Common tern",27764,"Not-foraging","Not-foraging"
12,"Common tern",27765,"Not-foraging","Not-foraging"
12,"Common tern",27766,"Not-foraging","Not-foraging"
12,"Common tern",27767,"Not-foraging","Not-foraging"
12,"Common tern",27768,"Not-foraging","Not-foraging"
12,"Common tern",27769,"Not-foraging","Not-foraging"
12,"Common tern",27770,"Not-foraging","Not-foraging"
12,"Common tern",27771,"Not-foraging","Not-foraging"
12,"Common tern",27772,"Not-foraging","Not-foraging"
12,"Common tern",27773,"Not-foraging","Not-foraging"
12,"Common tern",27774,"Not-foraging","Not-foraging"
12,"Common tern",27775,"Not-foraging","Not-foraging"
12,"Common tern",27776,"Not-foraging","Not-foraging"
12,"Common tern",27777,"Not-foraging","Not-foraging"
12,"Common tern",27778,"Not-foraging","Not-foraging"
12,"Common tern",27779,"Not-foraging","Not-foraging"
12,"Common tern",27780,"Not-foraging","Not-foraging"
12,"Common tern",27781,"Not-foraging","Not-foraging"
12,"Common tern",27782,"Not-foraging","Not-foraging"
12,"Common tern",27783,"Not-foraging","Not-foraging"
12,"Common tern",27784,"Not-foraging","Not-foraging"
12,"Common tern",27785,"Not-foraging","Not-foraging"
12,"Common tern",27786,"Not-foraging","Not-foraging"
12,"Common tern",27787,"Not-foraging","Not-foraging"
12,"Common tern",27788,"Not-foraging","Not-foraging"
12,"Common tern",27789,"Not-foraging","Not-foraging"
12,"Common tern",27790,"Not-foraging","Not-foraging"
12,"Common tern",27791,"Not-foraging","Not-foraging"
12,"Common tern",27792,"Not-foraging","Not-foraging"
12,"Common tern",27793,"Not-foraging","Not-foraging"
12,"Common tern",27794,"Not-foraging","Not-foraging"
12,"Common tern",27795,"Not-foraging","Not-foraging"
12,"Common tern",27796,"Not-foraging","Not-foraging"
12,"Common tern",27797,"Not-foraging","Not-foraging"
12,"Common tern",27798,"Not-foraging","Not-foraging"
12,"Common tern",27799,"Not-foraging","Not-foraging"
12,"Common tern",27800,"Not-foraging","Not-foraging"
12,"Common tern",27801,"Not-foraging","Not-foraging"
12,"Common tern",27802,"Not-foraging","Not-foraging"
12,"Common tern",27803,"Not-foraging","Not-foraging"
12,"Common tern",27804,"Not-foraging","Not-foraging"
12,"Common tern",27805,"Not-foraging","Not-foraging"
12,"Common tern",27806,"Not-foraging","Not-foraging"
12,"Common tern",27807,"Not-foraging","Not-foraging"
12,"Common tern",27808,"Not-foraging","Not-foraging"
12,"Common tern",27809,"Not-foraging","Not-foraging"
12,"Common tern",27810,"Not-foraging","Not-foraging"
12,"Common tern",27811,"Not-foraging","Not-foraging"
12,"Common tern",27812,"Not-foraging","Not-foraging"
12,"Common tern",27813,"Not-foraging","Not-foraging"
12,"Common tern",27814,"Not-foraging","Not-foraging"
12,"Common tern",27815,"Not-foraging","Not-foraging"
12,"Common tern",27816,"Not-foraging","Foraging"
12,"Common tern",27817,"Not-foraging","Foraging"
12,"Common tern",27818,"Not-foraging","Foraging"
12,"Common tern",27819,"Not-foraging","Foraging"
12,"Common tern",27820,"Not-foraging","Foraging"
12,"Common tern",27821,"Not-foraging","Foraging"
12,"Common tern",27822,"Not-foraging","Foraging"
12,"Common tern",27823,"Not-foraging","Foraging"
12,"Common tern",27824,"Foraging","Foraging"
12,"Common tern",27825,"Foraging","Foraging"
12,"Common tern",27826,"Foraging","Foraging"
12,"Common tern",27827,"Foraging","Foraging"
12,"Common tern",27828,"Foraging","Foraging"
12,"Common tern",27829,"Foraging","Foraging"
12,"Common tern",27830,"Foraging","Foraging"
12,"Common tern",27831,"Foraging","Foraging"
12,"Common tern",27832,"Foraging","Foraging"
12,"Common tern",27833,"Foraging","Foraging"
12,"Common tern",27834,"Foraging","Foraging"
12,"Common tern",27835,"Foraging","Foraging"
12,"Common tern",27836,"Foraging","Foraging"
12,"Common tern",27837,"Foraging","Foraging"
12,"Common tern",27838,"Foraging","Foraging"
12,"Common tern",27839,"Foraging","Foraging"
12,"Common tern",27840,"Foraging","Foraging"
12,"Common tern",27841,"Foraging","Foraging"
12,"Common tern",27842,"Foraging","Foraging"
12,"Common tern",27843,"Foraging","Foraging"
12,"Common tern",27844,"Foraging","Foraging"
12,"Common tern",27845,"Foraging","Foraging"
12,"Common tern",27846,"Foraging","Foraging"
12,"Common tern",27847,"Foraging","Foraging"
12,"Common tern",27848,"Foraging","Foraging"
12,"Common tern",27849,"Foraging","Foraging"
12,"Common tern",27850,"Foraging","Foraging"
12,"Common tern",27851,"Foraging","Not-foraging"
12,"Common tern",27852,"Foraging","Not-foraging"
12,"Common tern",27853,"Foraging","Not-foraging"
12,"Common tern",27854,"Foraging","Not-foraging"
12,"Common tern",27855,"Not-foraging","Not-foraging"
12,"Common tern",27856,"Not-foraging","Not-foraging"
12,"Common tern",27857,"Not-foraging","Not-foraging"
12,"Common tern",27858,"Not-foraging","Not-foraging"
